"";"Regija";"Placilni.razred";"Leto";"Spol";"Neto.placa"
"3744";"Jugovzhodna Slovenija";"16";"2017";"Zenske";922
"3745";"Jugovzhodna Slovenija";"17";"2009";"Zenske";913
"3746";"Jugovzhodna Slovenija";"17";"2010";"Zenske";895
"3747";"Jugovzhodna Slovenija";"17";"2011";"Zenske";895
"3748";"Jugovzhodna Slovenija";"17";"2012";"Zenske";895
"3749";"Jugovzhodna Slovenija";"17";"2013";"Zenske";878
"3750";"Jugovzhodna Slovenija";"17";"2014";"Zenske";916
"3751";"Jugovzhodna Slovenija";"17";"2015";"Zenske";879
"3752";"Jugovzhodna Slovenija";"17";"2016";"Zenske";939
"3753";"Jugovzhodna Slovenija";"17";"2017";"Zenske";992
"3754";"Jugovzhodna Slovenija";"18";"2009";"Zenske";1029
"3755";"Jugovzhodna Slovenija";"18";"2010";"Zenske";991
"3756";"Jugovzhodna Slovenija";"18";"2011";"Zenske";1006
"3757";"Jugovzhodna Slovenija";"18";"2012";"Zenske";949
"3758";"Jugovzhodna Slovenija";"18";"2013";"Zenske";930
"3759";"Jugovzhodna Slovenija";"18";"2014";"Zenske";926
"3760";"Jugovzhodna Slovenija";"18";"2015";"Zenske";949
"3761";"Jugovzhodna Slovenija";"18";"2016";"Zenske";896
"3762";"Jugovzhodna Slovenija";"18";"2017";"Zenske";869
"3763";"Jugovzhodna Slovenija";"19";"2009";"Zenske";752
"3764";"Jugovzhodna Slovenija";"19";"2010";"Zenske";739
"3765";"Jugovzhodna Slovenija";"19";"2011";"Zenske";727
"3766";"Jugovzhodna Slovenija";"19";"2012";"Zenske";753
"3767";"Jugovzhodna Slovenija";"19";"2013";"Zenske";713
"3768";"Jugovzhodna Slovenija";"19";"2014";"Zenske";741
"3769";"Jugovzhodna Slovenija";"19";"2015";"Zenske";713
"3770";"Jugovzhodna Slovenija";"19";"2016";"Zenske";716
"3771";"Jugovzhodna Slovenija";"19";"2017";"Zenske";688
"3772";"Jugovzhodna Slovenija";"20";"2009";"Zenske";613
"3773";"Jugovzhodna Slovenija";"20";"2010";"Zenske";615
"3774";"Jugovzhodna Slovenija";"20";"2011";"Zenske";642
"3775";"Jugovzhodna Slovenija";"20";"2012";"Zenske";664
"3776";"Jugovzhodna Slovenija";"20";"2013";"Zenske";676
"3777";"Jugovzhodna Slovenija";"20";"2014";"Zenske";689
"3778";"Jugovzhodna Slovenija";"20";"2015";"Zenske";687
"3779";"Jugovzhodna Slovenija";"20";"2016";"Zenske";655
"3780";"Jugovzhodna Slovenija";"20";"2017";"Zenske";658
"3781";"Osrednjeslovenska";"01";"2009";"Zenske";3748
"3782";"Osrednjeslovenska";"01";"2010";"Zenske";4191
"3783";"Osrednjeslovenska";"01";"2011";"Zenske";4145
"3784";"Osrednjeslovenska";"01";"2012";"Zenske";3931
"3785";"Osrednjeslovenska";"01";"2013";"Zenske";3969
"3786";"Osrednjeslovenska";"01";"2014";"Zenske";4180
"3787";"Osrednjeslovenska";"01";"2015";"Zenske";4448
"3788";"Osrednjeslovenska";"01";"2016";"Zenske";4369
"3789";"Osrednjeslovenska";"01";"2017";"Zenske";4613
"3790";"Osrednjeslovenska";"02";"2009";"Zenske";3724
"3791";"Osrednjeslovenska";"02";"2010";"Zenske";3645
"3792";"Osrednjeslovenska";"02";"2011";"Zenske";4009
"3793";"Osrednjeslovenska";"02";"2012";"Zenske";3761
"3794";"Osrednjeslovenska";"02";"2013";"Zenske";4151
"3795";"Osrednjeslovenska";"02";"2014";"Zenske";3849
"3796";"Osrednjeslovenska";"02";"2015";"Zenske";4057
"3797";"Osrednjeslovenska";"02";"2016";"Zenske";4006
"3798";"Osrednjeslovenska";"02";"2017";"Zenske";4339
"3799";"Osrednjeslovenska";"03";"2009";"Zenske";3642
"3800";"Osrednjeslovenska";"03";"2010";"Zenske";3728
"3801";"Osrednjeslovenska";"03";"2011";"Zenske";3463
"3802";"Osrednjeslovenska";"03";"2012";"Zenske";3785
"3803";"Osrednjeslovenska";"03";"2013";"Zenske";3605
"3804";"Osrednjeslovenska";"03";"2014";"Zenske";4157
"3805";"Osrednjeslovenska";"03";"2015";"Zenske";3714
"3806";"Osrednjeslovenska";"03";"2016";"Zenske";4040
"3807";"Osrednjeslovenska";"03";"2017";"Zenske";4105
"3808";"Osrednjeslovenska";"04";"2009";"Zenske";3679
"3809";"Osrednjeslovenska";"04";"2010";"Zenske";3550
"3810";"Osrednjeslovenska";"04";"2011";"Zenske";3548
"3811";"Osrednjeslovenska";"04";"2012";"Zenske";3546
"3812";"Osrednjeslovenska";"04";"2013";"Zenske";3684
"3813";"Osrednjeslovenska";"04";"2014";"Zenske";3909
"3814";"Osrednjeslovenska";"04";"2015";"Zenske";3856
"3815";"Osrednjeslovenska";"04";"2016";"Zenske";3856
"3816";"Osrednjeslovenska";"04";"2017";"Zenske";4265
"3817";"Osrednjeslovenska";"05";"2009";"Zenske";3674
"3818";"Osrednjeslovenska";"05";"2010";"Zenske";3699
"3819";"Osrednjeslovenska";"05";"2011";"Zenske";3681
"3820";"Osrednjeslovenska";"05";"2012";"Zenske";3901
"3821";"Osrednjeslovenska";"05";"2013";"Zenske";4020
"3822";"Osrednjeslovenska";"05";"2014";"Zenske";3957
"3823";"Osrednjeslovenska";"05";"2015";"Zenske";3861
"3824";"Osrednjeslovenska";"05";"2016";"Zenske";3992
"3825";"Osrednjeslovenska";"05";"2017";"Zenske";4159
"3826";"Osrednjeslovenska";"06";"2009";"Zenske";3471
"3827";"Osrednjeslovenska";"06";"2010";"Zenske";3822
"3828";"Osrednjeslovenska";"06";"2011";"Zenske";3814
"3829";"Osrednjeslovenska";"06";"2012";"Zenske";3599
"3830";"Osrednjeslovenska";"06";"2013";"Zenske";3684
"3831";"Osrednjeslovenska";"06";"2014";"Zenske";3676
"3832";"Osrednjeslovenska";"06";"2015";"Zenske";3665
"3833";"Osrednjeslovenska";"06";"2016";"Zenske";3713
"3834";"Osrednjeslovenska";"06";"2017";"Zenske";3917
"3835";"Osrednjeslovenska";"07";"2009";"Zenske";3644
"3836";"Osrednjeslovenska";"07";"2010";"Zenske";3624
"3837";"Osrednjeslovenska";"07";"2011";"Zenske";3415
"3838";"Osrednjeslovenska";"07";"2012";"Zenske";3523
"3839";"Osrednjeslovenska";"07";"2013";"Zenske";3449
"3840";"Osrednjeslovenska";"07";"2014";"Zenske";3520
"3841";"Osrednjeslovenska";"07";"2015";"Zenske";3416
"3842";"Osrednjeslovenska";"07";"2016";"Zenske";3305
"3843";"Osrednjeslovenska";"07";"2017";"Zenske";3384
"3844";"Osrednjeslovenska";"08";"2009";"Zenske";3595
"3845";"Osrednjeslovenska";"08";"2010";"Zenske";3529
"3846";"Osrednjeslovenska";"08";"2011";"Zenske";3559
"3847";"Osrednjeslovenska";"08";"2012";"Zenske";3395
"3848";"Osrednjeslovenska";"08";"2013";"Zenske";3282
"3849";"Osrednjeslovenska";"08";"2014";"Zenske";3377
"3850";"Osrednjeslovenska";"08";"2015";"Zenske";3251
"3851";"Osrednjeslovenska";"08";"2016";"Zenske";3350
"3852";"Osrednjeslovenska";"08";"2017";"Zenske";3637
"3853";"Osrednjeslovenska";"09";"2009";"Zenske";3642
"3854";"Osrednjeslovenska";"09";"2010";"Zenske";3438
"3855";"Osrednjeslovenska";"09";"2011";"Zenske";3404
"3856";"Osrednjeslovenska";"09";"2012";"Zenske";3421
"3857";"Osrednjeslovenska";"09";"2013";"Zenske";3426
"3858";"Osrednjeslovenska";"09";"2014";"Zenske";3543
"3859";"Osrednjeslovenska";"09";"2015";"Zenske";3533
"3860";"Osrednjeslovenska";"09";"2016";"Zenske";3622
"3861";"Osrednjeslovenska";"09";"2017";"Zenske";3745
"3862";"Osrednjeslovenska";"10";"2009";"Zenske";3687
"3863";"Osrednjeslovenska";"10";"2010";"Zenske";3759
"3864";"Osrednjeslovenska";"10";"2011";"Zenske";3631
"3865";"Osrednjeslovenska";"10";"2012";"Zenske";3784
"3866";"Osrednjeslovenska";"10";"2013";"Zenske";3764
"3867";"Osrednjeslovenska";"10";"2014";"Zenske";3898
"3868";"Osrednjeslovenska";"10";"2015";"Zenske";3796
"3869";"Osrednjeslovenska";"10";"2016";"Zenske";3819
"3870";"Osrednjeslovenska";"10";"2017";"Zenske";4102
"3871";"Osrednjeslovenska";"11";"2009";"Zenske";4158
"3872";"Osrednjeslovenska";"11";"2010";"Zenske";4110
"3873";"Osrednjeslovenska";"11";"2011";"Zenske";4008
"3874";"Osrednjeslovenska";"11";"2012";"Zenske";4017
"3875";"Osrednjeslovenska";"11";"2013";"Zenske";4160
"3876";"Osrednjeslovenska";"11";"2014";"Zenske";4116
"3877";"Osrednjeslovenska";"11";"2015";"Zenske";4026
"3878";"Osrednjeslovenska";"11";"2016";"Zenske";4116
"3879";"Osrednjeslovenska";"11";"2017";"Zenske";4249
"3880";"Osrednjeslovenska";"12";"2009";"Zenske";4537
"3881";"Osrednjeslovenska";"12";"2010";"Zenske";4476
"3882";"Osrednjeslovenska";"12";"2011";"Zenske";4438
"3883";"Osrednjeslovenska";"12";"2012";"Zenske";4421
"3884";"Osrednjeslovenska";"12";"2013";"Zenske";4327
"3885";"Osrednjeslovenska";"12";"2014";"Zenske";4305
"3886";"Osrednjeslovenska";"12";"2015";"Zenske";4183
"3887";"Osrednjeslovenska";"12";"2016";"Zenske";4331
"3888";"Osrednjeslovenska";"12";"2017";"Zenske";4388
"3889";"Osrednjeslovenska";"13";"2009";"Zenske";4851
"3890";"Osrednjeslovenska";"13";"2010";"Zenske";4644
"3891";"Osrednjeslovenska";"13";"2011";"Zenske";4557
"3892";"Osrednjeslovenska";"13";"2012";"Zenske";4522
"3893";"Osrednjeslovenska";"13";"2013";"Zenske";4502
"3894";"Osrednjeslovenska";"13";"2014";"Zenske";4581
"3895";"Osrednjeslovenska";"13";"2015";"Zenske";4252
"3896";"Osrednjeslovenska";"13";"2016";"Zenske";4355
"3897";"Osrednjeslovenska";"13";"2017";"Zenske";4411
"3898";"Osrednjeslovenska";"14";"2009";"Zenske";5141
"3899";"Osrednjeslovenska";"14";"2010";"Zenske";4767
"3900";"Osrednjeslovenska";"14";"2011";"Zenske";4704
"3901";"Osrednjeslovenska";"14";"2012";"Zenske";4509
"3902";"Osrednjeslovenska";"14";"2013";"Zenske";4591
"3903";"Osrednjeslovenska";"14";"2014";"Zenske";4562
"3904";"Osrednjeslovenska";"14";"2015";"Zenske";4396
"3905";"Osrednjeslovenska";"14";"2016";"Zenske";4520
"3906";"Osrednjeslovenska";"14";"2017";"Zenske";4707
"3907";"Osrednjeslovenska";"15";"2009";"Zenske";5336
"3908";"Osrednjeslovenska";"15";"2010";"Zenske";4962
"3909";"Osrednjeslovenska";"15";"2011";"Zenske";4909
"3910";"Osrednjeslovenska";"15";"2012";"Zenske";4771
"3911";"Osrednjeslovenska";"15";"2013";"Zenske";4818
"3912";"Osrednjeslovenska";"15";"2014";"Zenske";4693
"3913";"Osrednjeslovenska";"15";"2015";"Zenske";4658
"3914";"Osrednjeslovenska";"15";"2016";"Zenske";4827
"3915";"Osrednjeslovenska";"15";"2017";"Zenske";5060
"3916";"Osrednjeslovenska";"16";"2009";"Zenske";5420
"3917";"Osrednjeslovenska";"16";"2010";"Zenske";5251
"3918";"Osrednjeslovenska";"16";"2011";"Zenske";5244
"3919";"Osrednjeslovenska";"16";"2012";"Zenske";5095
"3920";"Osrednjeslovenska";"16";"2013";"Zenske";5308
"3921";"Osrednjeslovenska";"16";"2014";"Zenske";5246
"3922";"Osrednjeslovenska";"16";"2015";"Zenske";5188
"3923";"Osrednjeslovenska";"16";"2016";"Zenske";5459
"3924";"Osrednjeslovenska";"16";"2017";"Zenske";5475
"3925";"Osrednjeslovenska";"17";"2009";"Zenske";6037
"3926";"Osrednjeslovenska";"17";"2010";"Zenske";5760
"3927";"Osrednjeslovenska";"17";"2011";"Zenske";5697
"3928";"Osrednjeslovenska";"17";"2012";"Zenske";5485
"3929";"Osrednjeslovenska";"17";"2013";"Zenske";5501
"3930";"Osrednjeslovenska";"17";"2014";"Zenske";5646
"3931";"Osrednjeslovenska";"17";"2015";"Zenske";5346
"3932";"Osrednjeslovenska";"17";"2016";"Zenske";5450
"3933";"Osrednjeslovenska";"17";"2017";"Zenske";5671
"3934";"Osrednjeslovenska";"18";"2009";"Zenske";6290
"3935";"Osrednjeslovenska";"18";"2010";"Zenske";6020
"3936";"Osrednjeslovenska";"18";"2011";"Zenske";5757
"3937";"Osrednjeslovenska";"18";"2012";"Zenske";5760
"3938";"Osrednjeslovenska";"18";"2013";"Zenske";5625
"3939";"Osrednjeslovenska";"18";"2014";"Zenske";5602
"3940";"Osrednjeslovenska";"18";"2015";"Zenske";5509
"3941";"Osrednjeslovenska";"18";"2016";"Zenske";5605
"3942";"Osrednjeslovenska";"18";"2017";"Zenske";5798
"3943";"Osrednjeslovenska";"19";"2009";"Zenske";6682
"3944";"Osrednjeslovenska";"19";"2010";"Zenske";6367
"3945";"Osrednjeslovenska";"19";"2011";"Zenske";6153
"3946";"Osrednjeslovenska";"19";"2012";"Zenske";5765
"3947";"Osrednjeslovenska";"19";"2013";"Zenske";5904
"3948";"Osrednjeslovenska";"19";"2014";"Zenske";5977
"3949";"Osrednjeslovenska";"19";"2015";"Zenske";5801
"3950";"Osrednjeslovenska";"19";"2016";"Zenske";6070
"3951";"Osrednjeslovenska";"19";"2017";"Zenske";6264
"3952";"Osrednjeslovenska";"20";"2009";"Zenske";6383
"3953";"Osrednjeslovenska";"20";"2010";"Zenske";6107
"3954";"Osrednjeslovenska";"20";"2011";"Zenske";5898
"3955";"Osrednjeslovenska";"20";"2012";"Zenske";5700
"3956";"Osrednjeslovenska";"20";"2013";"Zenske";5660
"3957";"Osrednjeslovenska";"20";"2014";"Zenske";5848
"3958";"Osrednjeslovenska";"20";"2015";"Zenske";5732
"3959";"Osrednjeslovenska";"20";"2016";"Zenske";5895
"3960";"Osrednjeslovenska";"20";"2017";"Zenske";6276
"3961";"Gorenjska";"01";"2009";"Zenske";970
"3962";"Gorenjska";"01";"2010";"Zenske";973
"3963";"Gorenjska";"01";"2011";"Zenske";1118
"3964";"Gorenjska";"01";"2012";"Zenske";1156
"3965";"Gorenjska";"01";"2013";"Zenske";1209
"3966";"Gorenjska";"01";"2014";"Zenske";1208
"3967";"Gorenjska";"01";"2015";"Zenske";1277
"3968";"Gorenjska";"01";"2016";"Zenske";1124
"3969";"Gorenjska";"01";"2017";"Zenske";1064
"3970";"Gorenjska";"02";"2009";"Zenske";1183
"3971";"Gorenjska";"02";"2010";"Zenske";1192
"3972";"Gorenjska";"02";"2011";"Zenske";1426
"3973";"Gorenjska";"02";"2012";"Zenske";1225
"3974";"Gorenjska";"02";"2013";"Zenske";1379
"3975";"Gorenjska";"02";"2014";"Zenske";1270
"3976";"Gorenjska";"02";"2015";"Zenske";1176
"3977";"Gorenjska";"02";"2016";"Zenske";1196
"3978";"Gorenjska";"02";"2017";"Zenske";1147
"3979";"Gorenjska";"03";"2009";"Zenske";1458
"3980";"Gorenjska";"03";"2010";"Zenske";1411
"3981";"Gorenjska";"03";"2011";"Zenske";1345
"3982";"Gorenjska";"03";"2012";"Zenske";1285
"3983";"Gorenjska";"03";"2013";"Zenske";1130
"3984";"Gorenjska";"03";"2014";"Zenske";1274
"3985";"Gorenjska";"03";"2015";"Zenske";1249
"3986";"Gorenjska";"03";"2016";"Zenske";1250
"3987";"Gorenjska";"03";"2017";"Zenske";1165
"3988";"Gorenjska";"04";"2009";"Zenske";1542
"3989";"Gorenjska";"04";"2010";"Zenske";1442
"3990";"Gorenjska";"04";"2011";"Zenske";1535
"3991";"Gorenjska";"04";"2012";"Zenske";1220
"3992";"Gorenjska";"04";"2013";"Zenske";1290
"3993";"Gorenjska";"04";"2014";"Zenske";1390
"3994";"Gorenjska";"04";"2015";"Zenske";1334
"3995";"Gorenjska";"04";"2016";"Zenske";1323
"3996";"Gorenjska";"04";"2017";"Zenske";1221
"3997";"Gorenjska";"05";"2009";"Zenske";1463
"3998";"Gorenjska";"05";"2010";"Zenske";1273
"3999";"Gorenjska";"05";"2011";"Zenske";1346
"4000";"Gorenjska";"05";"2012";"Zenske";1240
"4001";"Gorenjska";"05";"2013";"Zenske";1280
"4002";"Gorenjska";"05";"2014";"Zenske";1133
"4003";"Gorenjska";"05";"2015";"Zenske";1236
"4004";"Gorenjska";"05";"2016";"Zenske";1230
"4005";"Gorenjska";"05";"2017";"Zenske";1407
"4006";"Gorenjska";"06";"2009";"Zenske";1269
"4007";"Gorenjska";"06";"2010";"Zenske";1237
"4008";"Gorenjska";"06";"2011";"Zenske";1236
"4009";"Gorenjska";"06";"2012";"Zenske";1140
"4010";"Gorenjska";"06";"2013";"Zenske";1126
"4011";"Gorenjska";"06";"2014";"Zenske";1132
"4012";"Gorenjska";"06";"2015";"Zenske";1105
"4013";"Gorenjska";"06";"2016";"Zenske";1128
"4014";"Gorenjska";"06";"2017";"Zenske";1253
"4015";"Gorenjska";"07";"2009";"Zenske";1145
"4016";"Gorenjska";"07";"2010";"Zenske";1092
"4017";"Gorenjska";"07";"2011";"Zenske";1062
"4018";"Gorenjska";"07";"2012";"Zenske";1055
"4019";"Gorenjska";"07";"2013";"Zenske";1087
"4020";"Gorenjska";"07";"2014";"Zenske";1050
"4021";"Gorenjska";"07";"2015";"Zenske";1055
"4022";"Gorenjska";"07";"2016";"Zenske";1162
"4023";"Gorenjska";"07";"2017";"Zenske";1118
"4024";"Gorenjska";"08";"2009";"Zenske";1068
"4025";"Gorenjska";"08";"2010";"Zenske";1007
"4026";"Gorenjska";"08";"2011";"Zenske";1066
"4027";"Gorenjska";"08";"2012";"Zenske";1069
"4028";"Gorenjska";"08";"2013";"Zenske";1082
"4029";"Gorenjska";"08";"2014";"Zenske";1041
"4030";"Gorenjska";"08";"2015";"Zenske";992
"4031";"Gorenjska";"08";"2016";"Zenske";1006
"4032";"Gorenjska";"08";"2017";"Zenske";1051
"4033";"Gorenjska";"09";"2009";"Zenske";988
"4034";"Gorenjska";"09";"2010";"Zenske";982
"4035";"Gorenjska";"09";"2011";"Zenske";985
"4036";"Gorenjska";"09";"2012";"Zenske";885
"4037";"Gorenjska";"09";"2013";"Zenske";1007
"4038";"Gorenjska";"09";"2014";"Zenske";980
"4039";"Gorenjska";"09";"2015";"Zenske";980
"4040";"Gorenjska";"09";"2016";"Zenske";997
"4041";"Gorenjska";"09";"2017";"Zenske";1033
"4042";"Gorenjska";"10";"2009";"Zenske";897
"4043";"Gorenjska";"10";"2010";"Zenske";968
"4044";"Gorenjska";"10";"2011";"Zenske";980
"4045";"Gorenjska";"10";"2012";"Zenske";931
"4046";"Gorenjska";"10";"2013";"Zenske";945
"4047";"Gorenjska";"10";"2014";"Zenske";891
"4048";"Gorenjska";"10";"2015";"Zenske";911
"4049";"Gorenjska";"10";"2016";"Zenske";978
"4050";"Gorenjska";"10";"2017";"Zenske";989
"4051";"Gorenjska";"11";"2009";"Zenske";1034
"4052";"Gorenjska";"11";"2010";"Zenske";942
"4053";"Gorenjska";"11";"2011";"Zenske";858
"4054";"Gorenjska";"11";"2012";"Zenske";852
"4055";"Gorenjska";"11";"2013";"Zenske";942
"4056";"Gorenjska";"11";"2014";"Zenske";960
"4057";"Gorenjska";"11";"2015";"Zenske";994
"4058";"Gorenjska";"11";"2016";"Zenske";990
"4059";"Gorenjska";"11";"2017";"Zenske";1055
"4060";"Gorenjska";"12";"2009";"Zenske";991
"4061";"Gorenjska";"12";"2010";"Zenske";939
"4062";"Gorenjska";"12";"2011";"Zenske";931
"4063";"Gorenjska";"12";"2012";"Zenske";966
"4064";"Gorenjska";"12";"2013";"Zenske";937
"4065";"Gorenjska";"12";"2014";"Zenske";929
"4066";"Gorenjska";"12";"2015";"Zenske";900
"4067";"Gorenjska";"12";"2016";"Zenske";963
"4068";"Gorenjska";"12";"2017";"Zenske";997
"4069";"Gorenjska";"13";"2009";"Zenske";956
"4070";"Gorenjska";"13";"2010";"Zenske";882
"4071";"Gorenjska";"13";"2011";"Zenske";972
"4072";"Gorenjska";"13";"2012";"Zenske";957
"4073";"Gorenjska";"13";"2013";"Zenske";949
"4074";"Gorenjska";"13";"2014";"Zenske";939
"4075";"Gorenjska";"13";"2015";"Zenske";984
"4076";"Gorenjska";"13";"2016";"Zenske";1018
"4077";"Gorenjska";"13";"2017";"Zenske";1023
"4078";"Gorenjska";"14";"2009";"Zenske";996
"4079";"Gorenjska";"14";"2010";"Zenske";931
"4080";"Gorenjska";"14";"2011";"Zenske";967
"4081";"Gorenjska";"14";"2012";"Zenske";911
"4082";"Gorenjska";"14";"2013";"Zenske";923
"4083";"Gorenjska";"14";"2014";"Zenske";942
"4084";"Gorenjska";"14";"2015";"Zenske";935
"4085";"Gorenjska";"14";"2016";"Zenske";954
"4086";"Gorenjska";"14";"2017";"Zenske";984
"4087";"Gorenjska";"15";"2009";"Zenske";962
"4088";"Gorenjska";"15";"2010";"Zenske";911
"4089";"Gorenjska";"15";"2011";"Zenske";940
"4090";"Gorenjska";"15";"2012";"Zenske";964
"4091";"Gorenjska";"15";"2013";"Zenske";962
"4092";"Gorenjska";"15";"2014";"Zenske";941
"4093";"Gorenjska";"15";"2015";"Zenske";967
"4094";"Gorenjska";"15";"2016";"Zenske";965
"4095";"Gorenjska";"15";"2017";"Zenske";1002
"4096";"Gorenjska";"16";"2009";"Zenske";1049
"4097";"Gorenjska";"16";"2010";"Zenske";1027
"4098";"Gorenjska";"16";"2011";"Zenske";1043
"4099";"Gorenjska";"16";"2012";"Zenske";1004
"4100";"Gorenjska";"16";"2013";"Zenske";1038
"4101";"Gorenjska";"16";"2014";"Zenske";1013
"4102";"Gorenjska";"16";"2015";"Zenske";1034
"4103";"Gorenjska";"16";"2016";"Zenske";1122
"4104";"Gorenjska";"16";"2017";"Zenske";1167
"4105";"Gorenjska";"17";"2009";"Zenske";1215
"4106";"Gorenjska";"17";"2010";"Zenske";1198
"4107";"Gorenjska";"17";"2011";"Zenske";1184
"4108";"Gorenjska";"17";"2012";"Zenske";1204
"4109";"Gorenjska";"17";"2013";"Zenske";1181
"4110";"Gorenjska";"17";"2014";"Zenske";1140
"4111";"Gorenjska";"17";"2015";"Zenske";1159
"4112";"Gorenjska";"17";"2016";"Zenske";1188
"4113";"Gorenjska";"17";"2017";"Zenske";1194
"4114";"Gorenjska";"18";"2009";"Zenske";1301
"4115";"Gorenjska";"18";"2010";"Zenske";1162
"4116";"Gorenjska";"18";"2011";"Zenske";1152
"4117";"Gorenjska";"18";"2012";"Zenske";1077
"4118";"Gorenjska";"18";"2013";"Zenske";1020
"4119";"Gorenjska";"18";"2014";"Zenske";1055
"4120";"Gorenjska";"18";"2015";"Zenske";1006
"4121";"Gorenjska";"18";"2016";"Zenske";1020
"4122";"Gorenjska";"18";"2017";"Zenske";1024
"4123";"Gorenjska";"19";"2009";"Zenske";973
"4124";"Gorenjska";"19";"2010";"Zenske";901
"4125";"Gorenjska";"19";"2011";"Zenske";865
"4126";"Gorenjska";"19";"2012";"Zenske";848
"4127";"Gorenjska";"19";"2013";"Zenske";776
"4128";"Gorenjska";"19";"2014";"Zenske";742
"4129";"Gorenjska";"19";"2015";"Zenske";735
"4130";"Gorenjska";"19";"2016";"Zenske";720
"4131";"Gorenjska";"19";"2017";"Zenske";752
"4132";"Gorenjska";"20";"2009";"Zenske";606
"4133";"Gorenjska";"20";"2010";"Zenske";588
"4134";"Gorenjska";"20";"2011";"Zenske";603
"4135";"Gorenjska";"20";"2012";"Zenske";586
"4136";"Gorenjska";"20";"2013";"Zenske";620
"4137";"Gorenjska";"20";"2014";"Zenske";599
"4138";"Gorenjska";"20";"2015";"Zenske";599
"4139";"Gorenjska";"20";"2016";"Zenske";611
"4140";"Gorenjska";"20";"2017";"Zenske";619
"4141";"Primorsko-notranjska";"01";"2009";"Zenske";260
"4142";"Primorsko-notranjska";"01";"2010";"Zenske";419
"4143";"Primorsko-notranjska";"01";"2011";"Zenske";378
"4144";"Primorsko-notranjska";"01";"2012";"Zenske";328
"4145";"Primorsko-notranjska";"01";"2013";"Zenske";332
"4146";"Primorsko-notranjska";"01";"2014";"Zenske";426
"4147";"Primorsko-notranjska";"01";"2015";"Zenske";432
"4148";"Primorsko-notranjska";"01";"2016";"Zenske";317
"4149";"Primorsko-notranjska";"01";"2017";"Zenske";298
"4150";"Primorsko-notranjska";"02";"2009";"Zenske";439
"4151";"Primorsko-notranjska";"02";"2010";"Zenske";433
"4152";"Primorsko-notranjska";"02";"2011";"Zenske";448
"4153";"Primorsko-notranjska";"02";"2012";"Zenske";409
"4154";"Primorsko-notranjska";"02";"2013";"Zenske";410
"4155";"Primorsko-notranjska";"02";"2014";"Zenske";410
"4156";"Primorsko-notranjska";"02";"2015";"Zenske";434
"4157";"Primorsko-notranjska";"02";"2016";"Zenske";381
"4158";"Primorsko-notranjska";"02";"2017";"Zenske";346
"4159";"Primorsko-notranjska";"03";"2009";"Zenske";500
"4160";"Primorsko-notranjska";"03";"2010";"Zenske";475
"4161";"Primorsko-notranjska";"03";"2011";"Zenske";398
"4162";"Primorsko-notranjska";"03";"2012";"Zenske";393
"4163";"Primorsko-notranjska";"03";"2013";"Zenske";343
"4164";"Primorsko-notranjska";"03";"2014";"Zenske";385
"4165";"Primorsko-notranjska";"03";"2015";"Zenske";325
"4166";"Primorsko-notranjska";"03";"2016";"Zenske";360
"4167";"Primorsko-notranjska";"03";"2017";"Zenske";336
"4168";"Primorsko-notranjska";"04";"2009";"Zenske";360
"4169";"Primorsko-notranjska";"04";"2010";"Zenske";384
"4170";"Primorsko-notranjska";"04";"2011";"Zenske";352
"4171";"Primorsko-notranjska";"04";"2012";"Zenske";371
"4172";"Primorsko-notranjska";"04";"2013";"Zenske";403
"4173";"Primorsko-notranjska";"04";"2014";"Zenske";349
"4174";"Primorsko-notranjska";"04";"2015";"Zenske";349
"4175";"Primorsko-notranjska";"04";"2016";"Zenske";384
"4176";"Primorsko-notranjska";"04";"2017";"Zenske";367
"4177";"Primorsko-notranjska";"05";"2009";"Zenske";366
"4178";"Primorsko-notranjska";"05";"2010";"Zenske";350
"4179";"Primorsko-notranjska";"05";"2011";"Zenske";314
"4180";"Primorsko-notranjska";"05";"2012";"Zenske";336
"4181";"Primorsko-notranjska";"05";"2013";"Zenske";340
"4182";"Primorsko-notranjska";"05";"2014";"Zenske";329
"4183";"Primorsko-notranjska";"05";"2015";"Zenske";308
"4184";"Primorsko-notranjska";"05";"2016";"Zenske";362
"4185";"Primorsko-notranjska";"05";"2017";"Zenske";365
"4186";"Primorsko-notranjska";"06";"2009";"Zenske";282
"4187";"Primorsko-notranjska";"06";"2010";"Zenske";353
"4188";"Primorsko-notranjska";"06";"2011";"Zenske";324
"4189";"Primorsko-notranjska";"06";"2012";"Zenske";286
"4190";"Primorsko-notranjska";"06";"2013";"Zenske";251
"4191";"Primorsko-notranjska";"06";"2014";"Zenske";285
"4192";"Primorsko-notranjska";"06";"2015";"Zenske";247
"4193";"Primorsko-notranjska";"06";"2016";"Zenske";271
"4194";"Primorsko-notranjska";"06";"2017";"Zenske";233
"4195";"Primorsko-notranjska";"07";"2009";"Zenske";281
"4196";"Primorsko-notranjska";"07";"2010";"Zenske";295
"4197";"Primorsko-notranjska";"07";"2011";"Zenske";287
"4198";"Primorsko-notranjska";"07";"2012";"Zenske";247
"4199";"Primorsko-notranjska";"07";"2013";"Zenske";195
"4200";"Primorsko-notranjska";"07";"2014";"Zenske";238
"4201";"Primorsko-notranjska";"07";"2015";"Zenske";242
"4202";"Primorsko-notranjska";"07";"2016";"Zenske";235
"4203";"Primorsko-notranjska";"07";"2017";"Zenske";222
