"";"Regija";"Dejavnost";"Leto";"Plača.za.obodbje.v.EUR";"Plača_za_delano_uro_v_obdobju.v.EUR";"Indeks.spremembe.plače.glede.na.prejšnje.obdobje"
"2486";"Primorsko-notranjska";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2009;1029,78;6,03;107,4
"2487";"Primorsko-notranjska";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2010;1003,15;6,34;97,4
"2488";"Primorsko-notranjska";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2011;1092,09;6,85;108,9
"2489";"Primorsko-notranjska";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2012;1081,32;6,27;99
"2490";"Primorsko-notranjska";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2013;1101,94;6,28;101,9
"2491";"Primorsko-notranjska";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2014;1153,34;6,6;104,7
"2492";"Primorsko-notranjska";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2015;1278,2;7,59;110,8
"2493";"Primorsko-notranjska";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2016;1172,51;7,09;99,4
"2494";"Primorsko-notranjska";"L POSLOVANJE Z NEPREMIČNINAMI";2005;551,46;3,45;109,7
"2495";"Primorsko-notranjska";"L POSLOVANJE Z NEPREMIČNINAMI";2006;674,33;4,01;122,3
"2496";"Primorsko-notranjska";"L POSLOVANJE Z NEPREMIČNINAMI";2007;863,44;4,71;128
"2497";"Primorsko-notranjska";"L POSLOVANJE Z NEPREMIČNINAMI";2008;900,75;5,25;104,3
"2498";"Primorsko-notranjska";"L POSLOVANJE Z NEPREMIČNINAMI";2009;898,94;5,37;99,8
"2499";"Primorsko-notranjska";"L POSLOVANJE Z NEPREMIČNINAMI";2010;794,59;4,86;88,4
"2500";"Primorsko-notranjska";"L POSLOVANJE Z NEPREMIČNINAMI";2011;798,38;5,2;100,5
"2501";"Primorsko-notranjska";"L POSLOVANJE Z NEPREMIČNINAMI";2012;1005,76;5,97;126
"2502";"Primorsko-notranjska";"L POSLOVANJE Z NEPREMIČNINAMI";2013;780,56;4,41;77,6
"2503";"Primorsko-notranjska";"L POSLOVANJE Z NEPREMIČNINAMI";2014;720,12;4,35;92,3
"2504";"Primorsko-notranjska";"L POSLOVANJE Z NEPREMIČNINAMI";2015;713,78;4,44;99,1
"2505";"Primorsko-notranjska";"L POSLOVANJE Z NEPREMIČNINAMI";2016;705,5;4,45;97,8
"2506";"Primorsko-notranjska";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2005;657,41;3,86;99,1
"2507";"Primorsko-notranjska";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2006;691,28;4,05;105,2
"2508";"Primorsko-notranjska";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2007;792,32;4,51;114,6
"2509";"Primorsko-notranjska";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2008;857,16;5,01;108,2
"2510";"Primorsko-notranjska";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2009;876,75;5,26;102,3
"2511";"Primorsko-notranjska";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2010;925,1;5,81;105,5
"2512";"Primorsko-notranjska";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2011;977,31;6,03;105,6
"2513";"Primorsko-notranjska";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2012;988,76;6,13;101,2
"2514";"Primorsko-notranjska";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2013;1066,01;6,18;107,8
"2515";"Primorsko-notranjska";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2014;964,35;5,63;90,5
"2516";"Primorsko-notranjska";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2015;966,5;5,84;100,2
"2517";"Primorsko-notranjska";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2016;950,12;5,83;102,2
"2518";"Primorsko-notranjska";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2005;653,61;4,37;106,8
"2519";"Primorsko-notranjska";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2006;647,36;3,86;99
"2520";"Primorsko-notranjska";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2007;740,45;4,33;114,4
"2521";"Primorsko-notranjska";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2008;787,96;4,78;106,4
"2522";"Primorsko-notranjska";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2009;842,42;5,12;106,9
"2523";"Primorsko-notranjska";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2010;803,46;5,09;95,4
"2524";"Primorsko-notranjska";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2011;818,12;5,25;101,8
"2525";"Primorsko-notranjska";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2012;894,48;5,39;109,3
"2526";"Primorsko-notranjska";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2013;897,33;5,31;100,3
"2527";"Primorsko-notranjska";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2014;895,89;5,2;99,8
"2528";"Primorsko-notranjska";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2015;861,33;5,27;96,1
"2529";"Primorsko-notranjska";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2016;901,06;5,52;103,5
"2530";"Primorsko-notranjska";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2005;732,61;4,45;96,3
"2531";"Primorsko-notranjska";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2006;776,43;4,53;106
"2532";"Primorsko-notranjska";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2007;840,75;4,75;108,3
"2533";"Primorsko-notranjska";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2008;865,48;4,86;102,9
"2534";"Primorsko-notranjska";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2009;1015,35;5,97;117,3
"2535";"Primorsko-notranjska";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2010;1005,12;6,2;99
"2536";"Primorsko-notranjska";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2011;1022,23;6,32;101,7
"2537";"Primorsko-notranjska";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2012;1061,01;6,29;103,8
"2538";"Primorsko-notranjska";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2013;1052,74;5,96;99,2
"2539";"Primorsko-notranjska";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2014;1045,17;5,91;99,3
"2540";"Primorsko-notranjska";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2015;1032,8;6,04;98,8
"2541";"Primorsko-notranjska";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2016;1025,15;6,09;97,3
"2542";"Primorsko-notranjska";"P IZOBRAŽEVANJE";2005;811,6;4,97;104,8
"2543";"Primorsko-notranjska";"P IZOBRAŽEVANJE";2006;869,95;5,33;107,2
"2544";"Primorsko-notranjska";"P IZOBRAŽEVANJE";2007;931,41;5,51;107,1
"2545";"Primorsko-notranjska";"P IZOBRAŽEVANJE";2008;962,8;5,74;103,4
"2546";"Primorsko-notranjska";"P IZOBRAŽEVANJE";2009;1066,25;6,51;110,7
"2547";"Primorsko-notranjska";"P IZOBRAŽEVANJE";2010;1052,98;6,72;98,8
"2548";"Primorsko-notranjska";"P IZOBRAŽEVANJE";2011;1056,83;6,75;100,4
"2549";"Primorsko-notranjska";"P IZOBRAŽEVANJE";2012;1060,65;6,47;100,4
"2550";"Primorsko-notranjska";"P IZOBRAŽEVANJE";2013;1010,81;5,97;95,3
"2551";"Primorsko-notranjska";"P IZOBRAŽEVANJE";2014;1011,45;5,94;100,1
"2552";"Primorsko-notranjska";"P IZOBRAŽEVANJE";2015;1029,24;6,25;101,8
"2553";"Primorsko-notranjska";"P IZOBRAŽEVANJE";2016;1002,46;6,18;98,3
"2554";"Primorsko-notranjska";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2005;798,6;4,66;107,7
"2555";"Primorsko-notranjska";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2006;795,09;4,54;99,6
"2556";"Primorsko-notranjska";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2007;834;4,67;104,9
"2557";"Primorsko-notranjska";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2008;864,71;4,89;103,7
"2558";"Primorsko-notranjska";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2009;1038,54;6,12;120,1
"2559";"Primorsko-notranjska";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2010;1048,74;6,26;101
"2560";"Primorsko-notranjska";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2011;1030,81;6,17;98,3
"2561";"Primorsko-notranjska";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2012;1027,32;6,01;99,7
"2562";"Primorsko-notranjska";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2013;1013,71;5,76;98,7
"2563";"Primorsko-notranjska";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2014;1039,13;5,98;102,5
"2564";"Primorsko-notranjska";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2015;1002,28;5,97;96,5
"2565";"Primorsko-notranjska";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2016;1006,09;6,02;98,4
"2566";"Primorsko-notranjska";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2005;803,84;4,73;108,9
"2567";"Primorsko-notranjska";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2006;840,31;4,85;104,5
"2568";"Primorsko-notranjska";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2007;884,22;4,96;105,2
"2569";"Primorsko-notranjska";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2008;862,62;4,84;97,6
"2570";"Primorsko-notranjska";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2009;956,49;5,84;110,9
"2571";"Primorsko-notranjska";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2010;997,58;6,15;104,3
"2572";"Primorsko-notranjska";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2011;989,84;5,97;99,2
"2573";"Primorsko-notranjska";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2012;946,3;5,63;95,6
"2574";"Primorsko-notranjska";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2013;961,1;5,52;101,6
"2575";"Primorsko-notranjska";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2014;943,86;5,4;98,2
"2576";"Primorsko-notranjska";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2015;882,23;5,4;93,5
"2577";"Primorsko-notranjska";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2016;895,56;5,41;100,3
"2578";"Primorsko-notranjska";"S DRUGE DEJAVNOSTI";2005;637,64;3,81;101,4
"2579";"Primorsko-notranjska";"S DRUGE DEJAVNOSTI";2006;674,78;4,19;105,8
"2580";"Primorsko-notranjska";"S DRUGE DEJAVNOSTI";2007;596,2;3,53;88,4
"2581";"Primorsko-notranjska";"S DRUGE DEJAVNOSTI";2008;481,45;2,99;80,8
"2582";"Primorsko-notranjska";"S DRUGE DEJAVNOSTI";2009;631,98;4,38;131,3
"2583";"Primorsko-notranjska";"S DRUGE DEJAVNOSTI";2010;723,17;4,53;114,4
"2584";"Primorsko-notranjska";"S DRUGE DEJAVNOSTI";2011;793,72;4,81;109,8
"2585";"Primorsko-notranjska";"S DRUGE DEJAVNOSTI";2012;778,21;4,78;98
"2586";"Primorsko-notranjska";"S DRUGE DEJAVNOSTI";2013;819,39;4,99;105,3
"2587";"Primorsko-notranjska";"S DRUGE DEJAVNOSTI";2014;859,26;5,12;104,9
"2588";"Primorsko-notranjska";"S DRUGE DEJAVNOSTI";2015;777,91;4,8;90,5
"2589";"Primorsko-notranjska";"S DRUGE DEJAVNOSTI";2016;817,95;5,1;94,1
"2590";"Goriška";"SKD Dejavnost";2005;715,31;4,32;107,2
"2591";"Goriška";"SKD Dejavnost";2006;755,24;4,42;105,6
"2592";"Goriška";"SKD Dejavnost";2007;824,18;4,64;109,1
"2593";"Goriška";"SKD Dejavnost";2008;860,8;4,88;104,4
"2594";"Goriška";"SKD Dejavnost";2009;886,56;5,32;103
"2595";"Goriška";"SKD Dejavnost";2010;924,81;5,69;104,3
"2596";"Goriška";"SKD Dejavnost";2011;946,57;5,86;102,4
"2597";"Goriška";"SKD Dejavnost";2012;967,87;5,74;102,3
"2598";"Goriška";"SKD Dejavnost";2013;966,3;5,55;99,8
"2599";"Goriška";"SKD Dejavnost";2014;1023,02;5,88;105,9
"2600";"Goriška";"SKD Dejavnost";2015;980,61;5,83;95,9
"2601";"Goriška";"SKD Dejavnost";2016;974,1;5,84;100
"2602";"Goriška";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2005;624,8;3,9;105,4
"2603";"Goriška";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2006;689,78;4;110,4
"2604";"Goriška";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2007;752,37;4,29;109,1
"2605";"Goriška";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2008;811,05;4,6;107,8
"2606";"Goriška";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2009;811,69;4,94;100,1
"2607";"Goriška";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2010;812,22;5,01;100,1
"2608";"Goriška";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2011;900,5;5,56;110,9
"2609";"Goriška";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2012;890,4;5,42;98,9
"2610";"Goriška";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2013;929,35;5,36;104,4
"2611";"Goriška";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2014;949,88;5,56;102,2
"2612";"Goriška";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2015;951,75;5,6;100,2
"2613";"Goriška";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2016;965,88;5,84;98,5
"2614";"Goriška";"B RUDARSTVO";2011;956,93;5,78;96,4
"2615";"Goriška";"B RUDARSTVO";2015;1061,04;6,18;104
"2616";"Goriška";"B RUDARSTVO";2016;1068,98;6,23;102,4
"2617";"Goriška";"C PREDELOVALNE DEJAVNOSTI";2005;609,85;3,66;107,1
"2618";"Goriška";"C PREDELOVALNE DEJAVNOSTI";2006;674,42;3,92;110,6
"2619";"Goriška";"C PREDELOVALNE DEJAVNOSTI";2007;742,04;4,12;110
"2620";"Goriška";"C PREDELOVALNE DEJAVNOSTI";2008;766,57;4,28;103,3
"2621";"Goriška";"C PREDELOVALNE DEJAVNOSTI";2009;759,69;4,58;99,1
"2622";"Goriška";"C PREDELOVALNE DEJAVNOSTI";2010;804,7;4,92;105,9
"2623";"Goriška";"C PREDELOVALNE DEJAVNOSTI";2011;838,67;5,11;104,2
"2624";"Goriška";"C PREDELOVALNE DEJAVNOSTI";2012;879,6;5,14;104,9
"2625";"Goriška";"C PREDELOVALNE DEJAVNOSTI";2013;902,95;5,13;102,7
"2626";"Goriška";"C PREDELOVALNE DEJAVNOSTI";2014;972,61;5,55;107,7
"2627";"Goriška";"C PREDELOVALNE DEJAVNOSTI";2015;934,09;5,5;96
"2628";"Goriška";"C PREDELOVALNE DEJAVNOSTI";2016;928,88;5,49;100,9
"2629";"Goriška";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2005;864,73;5,24;107,5
"2630";"Goriška";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2006;922,65;5,37;106,7
"2631";"Goriška";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2007;978,56;5,44;106,1
"2632";"Goriška";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2008;1037,51;5,76;106
"2633";"Goriška";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2009;1169,28;6,77;112,7
"2634";"Goriška";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2010;1261,46;7,62;107,9
"2635";"Goriška";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2011;1216,08;7,39;96,4
"2636";"Goriška";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2012;1244,33;7,22;102,3
"2637";"Goriška";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2013;1316,97;7,26;105,8
"2638";"Goriška";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2014;1317,37;7,35;100
"2639";"Goriška";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2015;1336,91;7,7;101,5
"2640";"Goriška";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2016;1363,25;7,99;97,1
"2641";"Goriška";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";2005;762,24;4,5;103,8
"2642";"Goriška";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";2006;819,02;4,56;107,4
"2643";"Goriška";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";2007;885,34;4,78;108,1
"2644";"Goriška";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";2008;940,89;5,11;106,3
"2645";"Goriška";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";2009;966,39;5,46;102,7
"2646";"Goriška";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";2010;984,75;5,74;101,9
"2647";"Goriška";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";2011;969,77;5,72;98,5
"2648";"Goriška";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";2012;1003,17;5,66;103,4
"2649";"Goriška";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";2013;1049,33;5,57;104,6
"2650";"Goriška";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";2014;1045,67;5,6;99,7
"2651";"Goriška";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";2015;1036,32;5,77;99,1
"2652";"Goriška";"E OSKRBA Z VODO, RAVNANJE Z ODPLAKAMI IN ODPADKI, SANIRANJE OKOLJA";2016;1024,68;5,84;100,2
"2653";"Goriška";"F GRADBENIŠTVO";2005;618,58;3,7;104,9
"2654";"Goriška";"F GRADBENIŠTVO";2006;699,34;4,01;113,1
"2655";"Goriška";"F GRADBENIŠTVO";2007;790,19;4,41;113
"2656";"Goriška";"F GRADBENIŠTVO";2008;827,59;4,69;104,7
"2657";"Goriška";"F GRADBENIŠTVO";2009;791,3;4,86;95,6
"2658";"Goriška";"F GRADBENIŠTVO";2010;806,44;4,95;101,9
"2659";"Goriška";"F GRADBENIŠTVO";2011;839,76;5,24;104,1
"2660";"Goriška";"F GRADBENIŠTVO";2012;866,13;5,13;103,1
"2661";"Goriška";"F GRADBENIŠTVO";2013;879,08;5,08;101,5
"2662";"Goriška";"F GRADBENIŠTVO";2014;816,7;4,92;92,9
"2663";"Goriška";"F GRADBENIŠTVO";2015;855,79;5,08;104,8
"2664";"Goriška";"F GRADBENIŠTVO";2016;856,94;5,13;101,8
"2665";"Goriška";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2005;617,47;3,73;107,2
"2666";"Goriška";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2006;656,52;3,86;106,3
"2667";"Goriška";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2007;715,3;4,11;109
"2668";"Goriška";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2008;774,7;4,45;108,3
"2669";"Goriška";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2009;785,88;4,63;101,4
"2670";"Goriška";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2010;802,91;4,9;102,2
"2671";"Goriška";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2011;837,8;5,15;104,3
"2672";"Goriška";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2012;837,09;4,98;99,9
"2673";"Goriška";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2013;811,06;4,69;96,9
"2674";"Goriška";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2014;830,25;4,79;102,4
"2675";"Goriška";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2015;834,02;4,97;100,5
"2676";"Goriška";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2016;837,51;5,07;100,1
"2677";"Goriška";"H PROMET IN SKLADIŠČENJE";2005;591,35;3,66;99,2
"2678";"Goriška";"H PROMET IN SKLADIŠČENJE";2006;650,41;3,86;110
"2679";"Goriška";"H PROMET IN SKLADIŠČENJE";2007;700,64;4,06;107,7
"2680";"Goriška";"H PROMET IN SKLADIŠČENJE";2008;770,99;4,45;110
"2681";"Goriška";"H PROMET IN SKLADIŠČENJE";2009;785,99;4,67;101,9
"2682";"Goriška";"H PROMET IN SKLADIŠČENJE";2010;835,37;5,22;106,3
"2683";"Goriška";"H PROMET IN SKLADIŠČENJE";2011;867,62;5,28;103,9
"2684";"Goriška";"H PROMET IN SKLADIŠČENJE";2012;942,85;5,56;108,7
"2685";"Goriška";"H PROMET IN SKLADIŠČENJE";2013;896,14;5,18;95
"2686";"Goriška";"H PROMET IN SKLADIŠČENJE";2014;924,28;5,28;103,1
"2687";"Goriška";"H PROMET IN SKLADIŠČENJE";2015;893,56;5,34;96,7
"2688";"Goriška";"H PROMET IN SKLADIŠČENJE";2016;892,9;5,35;98,8
"2689";"Goriška";"I GOSTINSTVO";2005;804,12;4,79;130,4
"2690";"Goriška";"I GOSTINSTVO";2006;635,59;3,79;79
"2691";"Goriška";"I GOSTINSTVO";2007;686,88;3,96;108,1
"2692";"Goriška";"I GOSTINSTVO";2008;716,54;4,15;104,3
"2693";"Goriška";"I GOSTINSTVO";2009;775,11;4,68;108,2
"2694";"Goriška";"I GOSTINSTVO";2010;780,22;4,84;100,7
"2695";"Goriška";"I GOSTINSTVO";2011;833,82;5,23;106,9
"2696";"Goriška";"I GOSTINSTVO";2012;812,94;4,98;97,5
"2697";"Goriška";"I GOSTINSTVO";2013;822,86;5,02;101,2
"2698";"Goriška";"I GOSTINSTVO";2014;815,44;4,86;99,1
"2699";"Goriška";"I GOSTINSTVO";2015;753,94;4,67;92,5
"2700";"Goriška";"I GOSTINSTVO";2016;760,24;4,77;98,5
"2701";"Goriška";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2005;778,78;4,69;94,5
"2702";"Goriška";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2006;895,5;5,23;115
"2703";"Goriška";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2007;1006,54;5,64;112,4
"2704";"Goriška";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2008;1086,47;6,03;107,9
"2705";"Goriška";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2009;1103,11;6,46;101,5
"2706";"Goriška";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2010;1142,01;6,93;103,5
"2707";"Goriška";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2011;1159,17;7,08;101,5
"2708";"Goriška";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2012;1192,72;6,99;102,9
"2709";"Goriška";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2013;1175,85;6,67;98,6
"2710";"Goriška";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2014;1209,89;6,83;102,9
"2711";"Goriška";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2015;1174,79;6,9;97,1
"2712";"Goriška";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2016;1210,97;7,19;102,6
"2713";"Goriška";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2005;890,09;5,39;103,8
"2714";"Goriška";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2006;908,93;5,33;102,1
"2715";"Goriška";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2007;1049,36;5,85;115,5
"2716";"Goriška";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2008;1096,7;6,17;104,5
"2717";"Goriška";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2009;1128,52;6,71;102,9
"2718";"Goriška";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2010;1126,84;6,93;99,9
"2719";"Goriška";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2011;1203,17;7,45;106,8
"2720";"Goriška";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2012;1206,06;7,04;100,2
"2721";"Goriška";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2013;1182,67;6,72;98,1
